SHYAM PARK, WELCOME, 16 Min,9,Red@Shyam Park:Major Mohit Sharma Rajendra Nagar:Raj Bagh:Shahid Nagar:Dilshad Garden:JhilMil:Mansarovar Park:Shahdara:Welcome::,0,30,20
SHYAM PARK, YAMUNA BANK, 33 Min,17,Red@Shyam Park:Major Mohit Sharma Rajendra Nagar:Raj Bagh:Shahid Nagar:Dilshad Garden:JhilMil:Mansarovar Park:Shahdara:Welcome <Change Here>;Pink@EAST AZAD NAGAR:KRISHNA NAGAR:KARKARDUMA COURT:KARKAR DUMA <Change Here>;Blue@Preet Vihar:Nirman Vihar:Laxmi Nagar:Yamuna Bank::,2,40,30
SIKANDARPUR, ADARSH NAGAR, 66 Min,30,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas:Green Park:AIIMS:Dilli Haat - INA:Jorbagh:LOK KALYAN MARG:Udyog Bhawan:Central Secretariat:Patel Chowk:Rajiv Chowk:New Delhi:Chawri Bazar:Chandni Chowk:Kashmere Gate:Civil Lines:Vidhan Sabha:Vishwavidyalaya:G.T.B. Nagar:Model Town:Azadpur:Adarsh Nagar::,0,60,50
SIKANDARPUR, AIIMS, 28 Min,12,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas:Green Park:AIIMS::,0,40,30
SIKANDARPUR, AKSHARDHAM, 53 Min,20,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas:Green Park:AIIMS:Dilli Haat - INA <Change Here>;Pink@South Extension:Lajpat Nagar:Vinobapuri:Ashram:Sarai Kale Khan - Nizamuddin:MAYUR VIHAR-I <Change Here>;Blue@Akshardham::,2,50,40
SIKANDARPUR, ANAND VIHAR, 60 Min,29,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas:Green Park:AIIMS:Dilli Haat - INA:Jorbagh:LOK KALYAN MARG:Udyog Bhawan:Central Secretariat:Patel Chowk:Rajiv Chowk <Change Here>;Blue@Barakhamba:Mandi House:Pragati Maidan:Indraprastha:Yamuna Bank:Laxmi Nagar:Nirman Vihar:Preet Vihar:KARKAR DUMA:ANAND VIHAR::,1,60,50
SIKANDARPUR, ARJANGARH, 5 Min,3,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh::,0,20,10
SIKANDARPUR, ARTHALA, 79 Min,36,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas:Green Park:AIIMS:Dilli Haat - INA:Jorbagh:LOK KALYAN MARG:Udyog Bhawan:Central Secretariat:Patel Chowk:Rajiv Chowk:New Delhi:Chawri Bazar:Chandni Chowk:Kashmere Gate <Change Here>;Red@Shastri Park:Seelampur:Welcome:Shahdara:Mansarovar Park:JhilMil:Dilshad Garden:Shahid Nagar:Raj Bagh:Major Mohit Sharma Rajendra Nagar:Shyam Park:Mohan Nagar:Arthala::,1,60,50
SIKANDARPUR, ASHOK PARK MAIN, 61 Min,28,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas:Green Park:AIIMS:Dilli Haat - INA:Jorbagh:LOK KALYAN MARG:Udyog Bhawan:Central Secretariat:Patel Chowk:Rajiv Chowk <Change Here>;Blue@R.K.Ashram Marg:Jhandewalan:Karol Bagh:Rajendra Place:Patel Nagar:Shadipur:Kirti Nagar <Change Here>;Green@Satguru Ram Singh Marg:Ashok Park Main::,2,60,50
SIKANDARPUR, ASHRAM, 41 Min,17,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas:Green Park:AIIMS:Dilli Haat - INA <Change Here>;Pink@South Extension:Lajpat Nagar:Vinobapuri:Ashram::,1,50,40
SIKANDARPUR, AZADPUR, 63 Min,29,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas:Green Park:AIIMS:Dilli Haat - INA:Jorbagh:LOK KALYAN MARG:Udyog Bhawan:Central Secretariat:Patel Chowk:Rajiv Chowk:New Delhi:Chawri Bazar:Chandni Chowk:Kashmere Gate:Civil Lines:Vidhan Sabha:Vishwavidyalaya:G.T.B. Nagar:Model Town:Azadpur::,0,60,50
SIKANDARPUR, BADARPUR, 51 Min,22,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas <Change Here>;Magenta@Panchsheel Park:Chirag Delhi:Greater Kailash:Nehru Enclave:Kalkaji Mandir <Change Here>;Violet@Govind Puri:Harkesh Nagar Okhla:JASOLA APOLLO:Sarita Vihar:Mohan Estate:Tughlakabad:Badarpur::,2,50,40
SIKANDARPUR, BADKAL MOR, 63 Min,27,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas <Change Here>;Magenta@Panchsheel Park:Chirag Delhi:Greater Kailash:Nehru Enclave:Kalkaji Mandir <Change Here>;Violet@Govind Puri:Harkesh Nagar Okhla:JASOLA APOLLO:Sarita Vihar:Mohan Estate:Tughlakabad:Badarpur:Sarai:NHPC CHOWK:Mewala Maharajpur:SECTOR-28:Badkal Mor::,2,60,50
SIKANDARPUR, BAHADURGARH CITY, 99 Min,46,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas:Green Park:AIIMS:Dilli Haat - INA:Jorbagh:LOK KALYAN MARG:Udyog Bhawan:Central Secretariat:Patel Chowk:Rajiv Chowk <Change Here>;Blue@R.K.Ashram Marg:Jhandewalan:Karol Bagh:Rajendra Place:Patel Nagar:Shadipur:Kirti Nagar <Change Here>;Green@Satguru Ram Singh Marg:Ashok Park Main:Punjabi Bagh:Shivaji Park:Madi Pur:Paschim Vihar (East):Paschim Vihar (West):Peera Garhi:Udyog Nagar:Surajmal Stadium:Nangloi:NANGLOI RLY. STATION:Rajdhani Park:Mundka:Mundka Industrial Area:Ghevra:Tikri Kalan:Tikri Border:Pandit Shree Ram Sharma:Bahadurgarh City::,2,60,50
SIKANDARPUR, BARAKHAMBA ROAD, 45 Min,20,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas:Green Park:AIIMS:Dilli Haat - INA:Jorbagh:LOK KALYAN MARG:Udyog Bhawan:Central Secretariat:Patel Chowk:Rajiv Chowk <Change Here>;Blue@Barakhamba::,1,50,40
SIKANDARPUR, BATA CHOWK, 69 Min,30,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas <Change Here>;Magenta@Panchsheel Park:Chirag Delhi:Greater Kailash:Nehru Enclave:Kalkaji Mandir <Change Here>;Violet@Govind Puri:Harkesh Nagar Okhla:JASOLA APOLLO:Sarita Vihar:Mohan Estate:Tughlakabad:Badarpur:Sarai:NHPC CHOWK:Mewala Maharajpur:SECTOR-28:Badkal Mor:Old Faridabad:Neelam Chowk Ajronda:Bata Chowk::,2,60,50
SIKANDARPUR, BHIKAJI CAMA PLACE, 34 Min,15,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas:Green Park:AIIMS:Dilli Haat - INA <Change Here>;Pink@Sarojini Nagar:Bhikaji Cama Place::,1,40,30
SIKANDARPUR, BOTANICAL GARDEN, 55 Min,23,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas <Change Here>;Magenta@Panchsheel Park:Chirag Delhi:Greater Kailash:Nehru Enclave:Kalkaji Mandir:NSIC Okhla:Sukhdev Vihar:Jamia Millia Islamia:Okhla Vihar:Jasola Vihar Shaheen Bagh:Kalindi Kunj:Okhla Bird Sanctuary:Botanical Garden::,1,60,50
SIKANDARPUR, BRIG. HOSHIAR SINGH, 102 Min,47,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas:Green Park:AIIMS:Dilli Haat - INA:Jorbagh:LOK KALYAN MARG:Udyog Bhawan:Central Secretariat:Patel Chowk:Rajiv Chowk <Change Here>;Blue@R.K.Ashram Marg:Jhandewalan:Karol Bagh:Rajendra Place:Patel Nagar:Shadipur:Kirti Nagar <Change Here>;Green@Satguru Ram Singh Marg:Ashok Park Main:Punjabi Bagh:Shivaji Park:Madi Pur:Paschim Vihar (East):Paschim Vihar (West):Peera Garhi:Udyog Nagar:Surajmal Stadium:Nangloi:NANGLOI RLY. STATION:Rajdhani Park:Mundka:Mundka Industrial Area:Ghevra:Tikri Kalan:Tikri Border:Pandit Shree Ram Sharma:Bahadurgarh City:Brig. Hoshiar Singh::,2,60,50
SIKANDARPUR, CENTRAL SECRETARIAT, 38 Min,17,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas:Green Park:AIIMS:Dilli Haat - INA:Jorbagh:LOK KALYAN MARG:Udyog Bhawan:Central Secretariat::,0,50,40
SIKANDARPUR, CHANDNI CHOWK, 49 Min,22,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas:Green Park:AIIMS:Dilli Haat - INA:Jorbagh:LOK KALYAN MARG:Udyog Bhawan:Central Secretariat:Patel Chowk:Rajiv Chowk:New Delhi:Chawri Bazar:Chandni Chowk::,0,50,40
SIKANDARPUR, CHAWRI BAZAR, 46 Min,21,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas:Green Park:AIIMS:Dilli Haat - INA:Jorbagh:LOK KALYAN MARG:Udyog Bhawan:Central Secretariat:Patel Chowk:Rajiv Chowk:New Delhi:Chawri Bazar::,0,50,40
SIKANDARPUR, CHHATTARPUR, 12 Min,6,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur::,0,30,20
SIKANDARPUR, CHIRAG DELHI, 28 Min,12,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas <Change Here>;Magenta@Panchsheel Park:Chirag Delhi::,1,40,30
SIKANDARPUR, CIVIL LINES, 53 Min,24,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas:Green Park:AIIMS:Dilli Haat - INA:Jorbagh:LOK KALYAN MARG:Udyog Bhawan:Central Secretariat:Patel Chowk:Rajiv Chowk:New Delhi:Chawri Bazar:Chandni Chowk:Kashmere Gate:Civil Lines::,0,50,40
SIKANDARPUR, DABRI MOR JANAKPURI SOUTH, 49 Min,20,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas <Change Here>;Magenta@I.I.T:R.K.Puram:Munirka:Vasant Vihar:Shankar Vihar:IGD Airport:Sadar Bazar:Palam:Dashrathpuri:Dabri Mor::,1,60,50
SIKANDARPUR, DASHRATHPURI, 47 Min,19,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas <Change Here>;Magenta@I.I.T:R.K.Puram:Munirka:Vasant Vihar:Shankar Vihar:IGD Airport:Sadar Bazar:Palam:Dashrathpuri::,1,50,40
SIKANDARPUR, DELHI CANTT, 44 Min,18,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas:Green Park:AIIMS:Dilli Haat - INA <Change Here>;Pink@Sarojini Nagar:Bhikaji Cama Place:Sir Vishweshariah Moti Bagh:South Campus:Delhi Cantt.::,1,50,40
SIKANDARPUR, DELHI GATE, 46 Min,21,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas:Green Park:AIIMS:Dilli Haat - INA:Jorbagh:LOK KALYAN MARG:Udyog Bhawan:Central Secretariat <Change Here>;Violet@Janpath:Mandi House:ITO:Delhi Gate::,1,50,40
SIKANDARPUR, DILLI HAAT - INA, 30 Min,13,Violet@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas:Green Park:AIIMS:Dilli Haat - INA::,0,40,30
SIKANDARPUR, DILSHAD GARDEN, 67 Min,30,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas:Green Park:AIIMS:Dilli Haat - INA:Jorbagh:LOK KALYAN MARG:Udyog Bhawan:Central Secretariat:Patel Chowk:Rajiv Chowk:New Delhi:Chawri Bazar:Chandni Chowk:Kashmere Gate <Change Here>;Red@Shastri Park:Seelampur:Welcome:Shahdara:Mansarovar Park:JhilMil:Dilshad Garden::,1,60,50
SIKANDARPUR, DURGABAI DESHMUKH SOUTH CAMPUS, 39 Min,17,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas:Green Park:AIIMS:Dilli Haat - INA <Change Here>;Pink@Sarojini Nagar:Bhikaji Cama Place:Sir Vishweshariah Moti Bagh:South Campus::,1,50,40
SIKANDARPUR, DWARKA, 63 Min,26,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas <Change Here>;Magenta@I.I.T:R.K.Puram:Munirka:Vasant Vihar:Shankar Vihar:IGD Airport:Sadar Bazar:Palam:Dashrathpuri:Dabri Mor:Janak Puri West <Change Here>;Blue@Uttam Nagar East:Uttam Nagar West:Nawada:Dwarka Mor:Dwarka::,2,60,50
SIKANDARPUR, DWARKA MOR, 60 Min,25,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas <Change Here>;Magenta@I.I.T:R.K.Puram:Munirka:Vasant Vihar:Shankar Vihar:IGD Airport:Sadar Bazar:Palam:Dashrathpuri:Dabri Mor:Janak Puri West <Change Here>;Blue@Uttam Nagar East:Uttam Nagar West:Nawada:Dwarka Mor::,2,60,50
SIKANDARPUR, DWARKA SEC 10, 72 Min,31,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas <Change Here>;Magenta@I.I.T:R.K.Puram:Munirka:Vasant Vihar:Shankar Vihar:IGD Airport:Sadar Bazar:Palam:Dashrathpuri:Dabri Mor:Janak Puri West <Change Here>;Blue@Uttam Nagar East:Uttam Nagar West:Nawada:Dwarka Mor:Dwarka:Dwarka Sec 14:Dwarka Sec 13:Dwarka Sec 12:Dwarka Sec 11:Dwarka Sec 10::,2,60,50
SIKANDARPUR, DWARKA SEC 11, 71 Min,30,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas <Change Here>;Magenta@I.I.T:R.K.Puram:Munirka:Vasant Vihar:Shankar Vihar:IGD Airport:Sadar Bazar:Palam:Dashrathpuri:Dabri Mor:Janak Puri West <Change Here>;Blue@Uttam Nagar East:Uttam Nagar West:Nawada:Dwarka Mor:Dwarka:Dwarka Sec 14:Dwarka Sec 13:Dwarka Sec 12:Dwarka Sec 11::,2,60,50
SIKANDARPUR, DWARKA SEC 12, 69 Min,29,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas <Change Here>;Magenta@I.I.T:R.K.Puram:Munirka:Vasant Vihar:Shankar Vihar:IGD Airport:Sadar Bazar:Palam:Dashrathpuri:Dabri Mor:Janak Puri West <Change Here>;Blue@Uttam Nagar East:Uttam Nagar West:Nawada:Dwarka Mor:Dwarka:Dwarka Sec 14:Dwarka Sec 13:Dwarka Sec 12::,2,60,50
SIKANDARPUR, DWARKA SEC 13, 67 Min,28,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas <Change Here>;Magenta@I.I.T:R.K.Puram:Munirka:Vasant Vihar:Shankar Vihar:IGD Airport:Sadar Bazar:Palam:Dashrathpuri:Dabri Mor:Janak Puri West <Change Here>;Blue@Uttam Nagar East:Uttam Nagar West:Nawada:Dwarka Mor:Dwarka:Dwarka Sec 14:Dwarka Sec 13::,2,60,50
SIKANDARPUR, DWARKA SEC 14, 65 Min,27,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas <Change Here>;Magenta@I.I.T:R.K.Puram:Munirka:Vasant Vihar:Shankar Vihar:IGD Airport:Sadar Bazar:Palam:Dashrathpuri:Dabri Mor:Janak Puri West <Change Here>;Blue@Uttam Nagar East:Uttam Nagar West:Nawada:Dwarka Mor:Dwarka:Dwarka Sec 14::,2,60,50
SIKANDARPUR, DWARKA SEC 21, 79 Min,34,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas <Change Here>;Magenta@I.I.T:R.K.Puram:Munirka:Vasant Vihar:Shankar Vihar:IGD Airport:Sadar Bazar:Palam:Dashrathpuri:Dabri Mor:Janak Puri West <Change Here>;Blue@Uttam Nagar East:Uttam Nagar West:Nawada:Dwarka Mor:Dwarka:Dwarka Sec 14:Dwarka Sec 13:Dwarka Sec 12:Dwarka Sec 11:Dwarka Sec 10:Dwarka Sec 9:Dwarka Sec 8:Dwarka Sec 21::,2,60,50
SIKANDARPUR, DWARKA SEC 8, 76 Min,33,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas <Change Here>;Magenta@I.I.T:R.K.Puram:Munirka:Vasant Vihar:Shankar Vihar:IGD Airport:Sadar Bazar:Palam:Dashrathpuri:Dabri Mor:Janak Puri West <Change Here>;Blue@Uttam Nagar East:Uttam Nagar West:Nawada:Dwarka Mor:Dwarka:Dwarka Sec 14:Dwarka Sec 13:Dwarka Sec 12:Dwarka Sec 11:Dwarka Sec 10:Dwarka Sec 9:Dwarka Sec 8::,2,60,50
SIKANDARPUR, DWARKA SEC 9, 74 Min,32,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas <Change Here>;Magenta@I.I.T:R.K.Puram:Munirka:Vasant Vihar:Shankar Vihar:IGD Airport:Sadar Bazar:Palam:Dashrathpuri:Dabri Mor:Janak Puri West <Change Here>;Blue@Uttam Nagar East:Uttam Nagar West:Nawada:Dwarka Mor:Dwarka:Dwarka Sec 14:Dwarka Sec 13:Dwarka Sec 12:Dwarka Sec 11:Dwarka Sec 10:Dwarka Sec 9::,2,60,50
SIKANDARPUR, EAST AZAD NAGAR, 61 Min,27,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas:Green Park:AIIMS:Dilli Haat - INA:Jorbagh:LOK KALYAN MARG:Udyog Bhawan:Central Secretariat:Patel Chowk:Rajiv Chowk:New Delhi:Chawri Bazar:Chandni Chowk:Kashmere Gate <Change Here>;Red@Shastri Park:Seelampur:Welcome <Change Here>;Pink@EAST AZAD NAGAR::,2,60,50
SIKANDARPUR, EAST VINOD NAGAR - MAYUR VIHAR-II, 69 Min,32,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas:Green Park:AIIMS:Dilli Haat - INA:Jorbagh:LOK KALYAN MARG:Udyog Bhawan:Central Secretariat:Patel Chowk:Rajiv Chowk <Change Here>;Blue@Barakhamba:Mandi House:Pragati Maidan:Indraprastha:Yamuna Bank:Laxmi Nagar:Nirman Vihar:Preet Vihar:KARKAR DUMA:ANAND VIHAR <Change Here>;Pink@I P EXTENSION:MANDAWALI - WEST VINOD NAGAR:EAST VINOD NAGAR - MAYUR VIHAR-II::,2,60,50
SIKANDARPUR, ESCORTS MUJESAR, 72 Min,31,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas <Change Here>;Magenta@Panchsheel Park:Chirag Delhi:Greater Kailash:Nehru Enclave:Kalkaji Mandir <Change Here>;Violet@Govind Puri:Harkesh Nagar Okhla:JASOLA APOLLO:Sarita Vihar:Mohan Estate:Tughlakabad:Badarpur:Sarai:NHPC CHOWK:Mewala Maharajpur:SECTOR-28:Badkal Mor:Old Faridabad:Neelam Chowk Ajronda:Bata Chowk:Escorts Mujesar::,2,60,50
SIKANDARPUR, ESI BASAIDARAPUR, 55 Min,22,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas:Green Park:AIIMS:Dilli Haat - INA <Change Here>;Pink@Sarojini Nagar:Bhikaji Cama Place:Sir Vishweshariah Moti Bagh:South Campus:Delhi Cantt.:Naraina Vihar:Mayapuri:Rajouri Garden:ESI Hospital::,1,60,50
SIKANDARPUR, G.T.B. NAGAR, 59 Min,27,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas:Green Park:AIIMS:Dilli Haat - INA:Jorbagh:LOK KALYAN MARG:Udyog Bhawan:Central Secretariat:Patel Chowk:Rajiv Chowk:New Delhi:Chawri Bazar:Chandni Chowk:Kashmere Gate:Civil Lines:Vidhan Sabha:Vishwavidyalaya:G.T.B. Nagar::,0,60,50
SIKANDARPUR, GHEVRA, 89 Min,42,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas:Green Park:AIIMS:Dilli Haat - INA:Jorbagh:LOK KALYAN MARG:Udyog Bhawan:Central Secretariat:Patel Chowk:Rajiv Chowk <Change Here>;Blue@R.K.Ashram Marg:Jhandewalan:Karol Bagh:Rajendra Place:Patel Nagar:Shadipur:Kirti Nagar <Change Here>;Green@Satguru Ram Singh Marg:Ashok Park Main:Punjabi Bagh:Shivaji Park:Madi Pur:Paschim Vihar (East):Paschim Vihar (West):Peera Garhi:Udyog Nagar:Surajmal Stadium:Nangloi:NANGLOI RLY. STATION:Rajdhani Park:Mundka:Mundka Industrial Area:Ghevra::,2,60,50
SIKANDARPUR, GHITORNI, 8 Min,4,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni::,0,30,20
SIKANDARPUR, GOKULPURI, 67 Min,29,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas:Green Park:AIIMS:Dilli Haat - INA:Jorbagh:LOK KALYAN MARG:Udyog Bhawan:Central Secretariat:Patel Chowk:Rajiv Chowk:New Delhi:Chawri Bazar:Chandni Chowk:Kashmere Gate <Change Here>;Red@Shastri Park:Seelampur:Welcome <Change Here>;Pink@JAFFRABAD:MAUJPUR-BABARPUR:GOKULPURI::,2,60,50
SIKANDARPUR, GOLF COURSE, 57 Min,24,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas <Change Here>;Magenta@Panchsheel Park:Chirag Delhi:Greater Kailash:Nehru Enclave:Kalkaji Mandir:NSIC Okhla:Sukhdev Vihar:Jamia Millia Islamia:Okhla Vihar:Jasola Vihar Shaheen Bagh:Kalindi Kunj:Okhla Bird Sanctuary:Botanical Garden <Change Here>;Blue@Golf Course::,2,60,50
SIKANDARPUR, GOVIND PURI, 35 Min,16,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas <Change Here>;Magenta@Panchsheel Park:Chirag Delhi:Greater Kailash:Nehru Enclave:Kalkaji Mandir <Change Here>;Violet@Govind Puri::,2,50,40
SIKANDARPUR, GREATER KAILASH, 29 Min,13,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas <Change Here>;Magenta@Panchsheel Park:Chirag Delhi:Greater Kailash::,1,40,30
SIKANDARPUR, GREEN PARK, 26 Min,11,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas:Green Park::,0,40,30
SIKANDARPUR, GURU DRONACHARYA, 1 Min,2,Yellow@Sikandarpur:Guru Dronacharya::,0,10,10
SIKANDARPUR, HAIDERPUR BADLI MOR, 70 Min,32,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas:Green Park:AIIMS:Dilli Haat - INA:Jorbagh:LOK KALYAN MARG:Udyog Bhawan:Central Secretariat:Patel Chowk:Rajiv Chowk:New Delhi:Chawri Bazar:Chandni Chowk:Kashmere Gate:Civil Lines:Vidhan Sabha:Vishwavidyalaya:G.T.B. Nagar:Model Town:Azadpur:Adarsh Nagar:Jahangirpuri:Haiderpur Badli Mor::,0,60,50
SIKANDARPUR, HARKESH NAGAR OKHLA, 38 Min,17,Yellow@Sikandarpur:Guru Dronacharya:ArjanGarh:Ghitorni:Sultanpur:Chhattarpur:Qutab Minar:Saket:Malviya Nagar:Hauz Khas <Change Here>;Magenta@Panchsheel Park:Chirag Delhi:Greater Kailash:Nehru Enclave:Kalkaji Mandir <Change Here>;Violet@Govind Puri:Harkesh Nagar Okhla::,2,50,40
